Time Recorded,Total Apps,Store Entry Used,,,,,,,,,,,,
12/11/2016 21:40,527,http://store.steampowered.com/search/?tags=21978&vrsupport=401,,,,,,,,,,,,
,,,,,,,,,,,,,,
Steam App ID,Game Name,Price,Release Date,Positive Review Percentage,Reviews Count,Developer,Publisher,Genre,Category,Tags,Peak User Yesterday,Number of Owners,Number of Players,Percentage of Actual Players in the Owners
515020,The VR Museum of Fine Art,0,20-Aug-16,97%,73,Finn Sinclair,Finn Sinclair,"Casual, Free to Play, Indie, Simulation","Single-player, Captions available, Commentary available","Free to Play (26), Simulation (23), Casual (22), Indie (21), VR (10), VR Only (1)",3,46782 +/- 5648,17141 +/- 3419,36.64%
451980,The Body VR,0,3-Oct-16,98%,89,The Body VR LLC,The Body VR LLC,"Casual, Simulation",Single-player,"Simulation (22), Casual (22), VR (8), Education (5), VR Only (1)",5,36783 +/- 5008,14463 +/- 3140,39.32%
452710,Realities,0,5-Apr-16,81%,144,realities.io,realities.io,"Adventure, Free to Play, Simulation","Single-player, Full controller support, VR Support, Commentary available","Free to Play (32), Simulation (27), Adventure (26), VR (19), VR Only (1)",2,145881 +/- 9973,57495 +/- 6261,39.41%
453170,Destinations,0,9-Jun-16,95%,131,Valve,Valve,"Casual, Free to Play, Simulation, Early Access","Single-player, Multi-player, Online Multi-Player, Full controller support, VR Support, Steam Workshop, Includes level editor","Early Access (39), VR (35), Multiplayer (25), Exploration (25), Free to Play (22), Simulation (20), Casual (20), VR Only (1)",16,104099 +/- 8425,50353 +/- 5860,48.37%
457550,Bigscreen Beta,0,28-Apr-16,91%,347,"Bigscreen, Inc.","Bigscreen, Inc.",Simulation,"Single-player, Multi-player, Online Multi-Player, Cross-Platform Multiplayer","Simulation (24), VR (20), Utilities (16), VR Only (1)",71,144810 +/- 9936,92135 +/- 7926,63.62%
464540,Colosse,0,21-Apr-16,84%,90,Colosse Team,Fire Panda Ltd.,Adventure,"Single-player, Full controller support","Adventure (20), VR (6), VR Only (1)",3,53746 +/- 6054,13570 +/- 3042,25.25%
496190,Senza Peso,0,11-Oct-16,96%,95,Kite & Lightning,Kite & Lightning,"Adventure, Casual","Single-player, Full controller support","Casual (21), Adventure (20), VR (9), VR Only (1)",8,29462 +/- 4482,10892 +/- 2725,36.97%
464400,Bounce,24.99,30-Nov-16,100%,10,Steel Wool Studios,Steel Wool Studios,Casual,Single-player,"Casual (20), VR (6), VR Only (1)",4,804 +/- 908,536 +/- 741,66.67%
538870,EVE: Valkyrie,59.99,17-Nov-16,61%,103,CCP,CCP,Action,"Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, Full controller support","Action (65), Multiplayer (47), Space (42), Sci-fi (35), VR (29), VR Only (1)",14,3393 +/- 1521,2500 +/- 1305,73.68%
531050,Far Beyond: A space odyssey VR,19.99,28-Oct-16,91%,35,Mains Digitales Interactive,Mains Digitales,"Adventure, Indie, Simulation, Strategy",Single-player,"Adventure (34), Strategy (34), Indie (34), Simulation (33), VR (21), Survival (13), Sci-fi (13), Rogue-like (12), Atmospheric (10), Realistic (10), Space (5), VR Only (1)",5,1067 +/- 1043,1067 +/- 1043,100.00%
524380,Yore VR,14.99,24-Oct-16,85%,49,Tectonic VR,Tectonic VR,"Action, Adventure, Indie, RPG, Simulation, Early Access",Single-player,"Early Access (24), Indie (21), Simulation (21), RPG (20), Adventure (20), Action (20), VR (13), VR Only (1)",5,2321 +/- 1258,1607 +/- 1046,69.24%
530960,ROM: Extraction,16.99,7-Dec-16,88%,9,First Contact Entertainment,First Contact Entertainment,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards","Action (22), Indie (21), Shooter (12), Aliens (12), VR (12), Sci-fi (12), Great Soundtrack (11), Futuristic (11), Casual (11), Family Friendly (11), Arcade (11), Replay Value (11), FPS (11), Robots (11), VR Only (1)",5,714 +/- 697,535 +/- 1046,74.93%
539050,Super Island God VR,19.99,14-Nov-16,95%,24,Empyrean Interactive,Empyrean Interactive,"Indie, Simulation, Strategy, Early Access",Single-player,"Early Access (25), Simulation (22), Strategy (21), Indie (21), VR (9), VR Only (1)",3,1071 +/- 854,1075 +/- 1051,100.37%
518920,Surgeon Simulator: Experience Reality,19.99,5-Dec-16,62%,24,Bossa Studios,Bossa Studios,"Violent, Gore, Action, Indie, Simulation","Single-player, Steam Achievements","Simulation (25), Indie (23), Gore (22), Action (21), Violent (20), VR (10), Memes (8), VR Only (1)",18,3393 +/- 1521,1964 +/- 1157,57.88%
462520,Super Kaiju,9.99,6-Dec-16,89%,19,Directive Games Limited,Directive Games Limited,Action,"Single-player, Online Multi-Player","Action (22), VR (7), VR Only (1)",6,806 +/- 910,538 +/- 743,66.75%
397750,Guided Meditation VR,14.99,3-Oct-16,88%,26,Cubicle Ninjas,Cubicle Ninjas,"Casual, Indie, Early Access",Single-player,"Early Access (35), Casual (31), Indie (31), VR (12), Relaxing (11), VR Only (1)",2,3750 +/- 1599,3214 +/- 1480,85.71%
493290,World VR Competition,8.39,6-Dec-16,100%,6,MT Worlds,MT Worlds,"Casual, Sports","Single-player, Multi-player, Local Multi-Player","Sports (21), Casual (21), VR (11), Local Multiplayer (11), Local Co-Op (10), VR Only (1)",4,540 +/- 1058,540 +/- 1058,100.00%
458920,Carnival Games VR,19.99,27-Oct-16,83%,24,Cat Daddy Games,2K,"Casual, Simulation","Single-player, Steam Achievements, Steam Leaderboards","Simulation (21), Casual (21), VR (7), VR Only (1)",6,1607 +/- 1046,1250 +/- 923,77.78%
562320,Locked In VR,5.99,1-Dec-16,87%,16,Immersion,Immersion,"Violent, Gore, Adventure, Indie","Single-player, Steam Achievements","Gore (21), Indie (21), Violent (21), Adventure (21), VR (7), VR Only (1)",6,893 +/- 780,800 +/- 903,89.59%
525210,Nock: Hidden Arrow,9.99,29-Nov-16,91%,12,CodeBison Games,CodeBison Games,"Action, Adventure, Indie, RPG, Early Access",Single-player,"Early Access (28), VR (25), Action (22), Adventure (22), Dungeon Crawler (21), Indie (21), RPG (20), Stealth (20), VR Only (1)",4,714 +/- 697,538 +/- 743,75.35%
497460,Mervils: A VR Adventure,19.99,25-Oct-16,96%,29,VitruviusVR,VitruviusVR,"Adventure, RPG","Single-player, Steam Achievements, Full controller support","Adventure (34), RPG (31), VR (16), Platformer (11), Puzzle-Platformer (11), Puzzle (10), VR Only (1)",2,538 +/- 743,540 +/- 1058,100.37%
551690,Counter Fight,7.99,14-Nov-16,86%,38,"Tricol Co., Ltd.","Tricol Co., Ltd.","Action, Casual, Indie, Simulation",Single-player,"Simulation (22), Action (21), Casual (21), Indie (21), VR (6), VR Only (1)",5,1250 +/- 923,1071 +/- 854,85.68%
509540,SVRVIVE: The Deus Helix,24.99,17-Nov-16,88%,18,SVRVIVE Studios,SVRVIVE Studios,"Adventure, Indie",Single-player,"Adventure (22), Indie (21), VR (9), VR Only (1)",2,1613 +/- 1287,1604 +/- 1813,99.44%
520470,Music Inside,7.49,5-Sep-16,80%,26,Reality Reflection,Reality Reflection,Indie,"Single-player, Steam Achievements, Steam Cloud","Indie (22), Rhythm (13), Music (13), VR (8), VR Only (1)",4,532 +/- 1041,532 +/- 1041,100.00%
524120,Raptor Valley,8.99,9-Sep-16,100%,13,Andrew Stout,Andrew Stout,"Action, Adventure, Indie, Simulation","Single-player, Full controller support","Indie (33), Adventure (33), Simulation (23), Action (23), VR (16), Horror (14), Survival Horror (13), Singleplayer (12), Dinosaurs (12), VR Only (1)",1,4107 +/- 1673,893 +/- 780,21.74%
562740,ZombiesTown VR,5.99,8-Dec-16,100%,1,GMD Studio,GMD Studio,"Violent, Action, Adventure, Indie, RPG",Single-player,"Violent (21), Adventure (21), Indie (21), Action (21), RPG (20), VR (6), VR Only (1)",2, , ,%
555060,Final Goalie: Football simulator,9.99,17-Nov-16,95%,23,Ivanovich Games,Ivanovich Games,"Action, Casual, Indie, Simulation, Sports","Single-player, Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Leaderboards","Simulation (25), Casual (23), Sports (23), Indie (23), Action (23), VR (6), VR Only (1)",1,893 +/- 780,800 +/- 903,89.59%
522730,God Of Arrows VR,7.99,2-Nov-16,100%,11,Reactor Entertainment,Reactor Entertainment,"Action, Casual, Indie, Simulation, Early Access","Single-player, Stats, Steam Leaderboards","Early Access (24), Indie (21), Casual (21), Action (21), Simulation (20), VR (6), VR Only (1)",1,804 +/- 908,1064 +/- 1473,132.34%
552230,Doomsday Survival:Training,9.99,30-Nov-16,100%,4,CrazyAi,CrazyAi,"Action, Casual, Indie, Sports","Single-player, Online Multi-Player, Steam Achievements","Action (21), Casual (21), Indie (21), Sports (21), VR (6), VR Only (1)",1, , ,%
544540,The Fastest Fist,9.99,9-Nov-16,100%,19,"Touch Art Technology Co.,Ltd","Touch Art Technology Co.,Ltd",Action,Single-player,"Action (21), VR (7), VR Only (1)",2,1071 +/- 854,893 +/- 780,83.38%
468740,Snow Fortress,9.99,9-Jun-16,92%,26,Mythical City Games,Mythical City Games,"Action, Casual, Indie, Simulation, Early Access","Single-player, Multi-player, Online Multi-Player, Steam Leaderboards","Early Access (26), Simulation (23), Indie (23), Action (23), Casual (21), VR (11), VR Only (1)",5,2419 +/- 1577,1344 +/- 1175,55.56%
554680,Crazy Saloon VR,9.99,30-Nov-16,100%,3,Monsieur K,Monsieur K,"Action, Simulation",Single-player,"Simulation (21), Action (21), VR (8), VR Only (1)",3,800 +/- 903,800 +/- 903,100.00%
535410,CapitalShip VR,7.99,17-Oct-16,100%,23,RowlesCorp Studios,Self-Published,"Strategy, Early Access",Single-player,"Early Access (24), Strategy (21), VR (13), RTS (11), Space (11), VR Only (1)",2,1071 +/- 854,893 +/- 780,83.38%
543580,Pipejob,7.99,15-Oct-16,100%,15,Cybreath,Cybreath,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Steam Leaderboards","Indie (31), Simulation (31), Action (31), VR (12), Comedy (11), Funny (11), Casual (10), Singleplayer (10), VR Only (1)",1,1071 +/- 854,893 +/- 780,83.38%
544530,Escape Bloody Mary,3.99,25-Oct-16,80%,10,Well Told Entertainment,Well Told Entertainment,"Adventure, Indie, Simulation","Single-player, Steam Achievements","Adventure (21), Indie (20), Simulation (19), VR (6), Horror (5), VR Only (1)",3,1428 +/- 987,1250 +/- 923,87.54%
522250,Quick Draw,4.99,19-Sep-16,94%,18,Playing With Matches,Playing With Matches,"Action, Early Access","Single-player, Steam Achievements","Early Access (24), Action (21), VR (7), VR Only (1)",1,714 +/- 697,535 +/- 1046,74.93%
550160,Street Champ VR,0.99,8-Dec-16,100%,2,Zynk Software Srl,Zynk Software Srl,"Action, Adventure, Simulation","Single-player, Steam Leaderboards","Adventure (21), Action (21), Simulation (20), VR (13), VR Only (1)",2,1621 +/- 1832, ,%
527540,VR Journey,7.99,5-Nov-16,80%,5,"Nova Dimension, Recreat4",Nova Dimension,"Action, RPG, Simulation, Early Access","Single-player, Steam Trading Cards","Early Access (25), Action (22), RPG (20), Simulation (20), VR (6), VR Only (1)",1,536 +/- 604,533 +/- 737,99.44%
479010,Kodon,19.99,3-Jun-16,84%,38,Tenk Labs,Tenk Labs,"Animation & Modeling, Design & Illustration, Utilities, Early Access",,"Early Access (26), Utilities (23), Animation & Modeling (23), Design & Illustration (23), VR (6), VR Only (1)",1,1428 +/- 987,1071 +/- 854,75.00%
462480,Sweet Escape VR,4.99,20-Apr-16,85%,21,Monster VR,Monster VR,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Simulation, Sports, Early Access","Single-player, Multi-player, Online Multi-Player","Early Access (25), Multiplayer (22), Casual (21), Racing (21), VR (21), Indie (21), Action (20), Massively Multiplayer (20), Simulation (20), Sports (20), Adventure (20), VR Only (1)",3,893 +/- 780,1596 +/- 1804,178.72%
418520,SculptrVR,19.99,4-Apr-16,100%,27,Nathan Rowe,SculptrVR,Indie,"Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, VR Support","Indie (21), VR (6), VR Only (1)",10,22498 +/- 3917,3571 +/- 1560,15.87%
548340,Abode,9.99,1-Dec-16,100%,30,Overflow,Overflow,Indie,Single-player,"Indie (32), Puzzle (14), VR (13), Adventure (12), Noir (10), VR Only (1)",4,2857 +/- 1395,1340 +/- 1172,46.90%
552060,Escape!VR -The Basement-,11.99,7-Nov-16,100%,23,Sourcenity GmbH,Sourcenity GmbH,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud","Adventure (21), Indie (20), VR (6), VR Only (1)",3,1071 +/- 854,1071 +/- 854,100.00%
542770,Castle Must Be Mine,6.99,11-Nov-16,100%,43,TheMiddleGray,TheMiddleGray,"Casual, Indie, Simulation, Strategy, Early Access",Single-player,"Early Access (36), Indie (32), Strategy (32), Casual (31), Simulation (21), Tower Defense (15), VR (14), VR Only (1)",4,1607 +/- 1046,1428 +/- 987,88.86%
557730,I Hate Santa,2.99,2-Dec-16,100%,4,VirtualRock VR,VirtualRock VR,"Action, Casual, Indie","Single-player, Steam Leaderboards","Action (22), Casual (21), Indie (21), VR (6), VR Only (1)",1, , ,%
534230,Quell 4D,19.99,14-Oct-16,97%,48,Rubycone,Rubycone,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud","Indie (32), Action (21), Shooter (11), FPS (11), Atmospheric (10), Adventure (10), Great Soundtrack (10), Action-Adventure (10), Classic (8), VR (7), VR Only (1)",1,1075 +/- 1051,538 +/- 743,50.05%
465150,Mars Odyssey,7.99,8-Sep-16,84%,33,Steel Wool Studios,Steel Wool Studios,Simulation,Single-player,"Simulation (23), VR (10), VR Only (1)",2,1964 +/- 1157,1607 +/- 1046,81.82%
422860,Holodance,9.99,5-Apr-16,86%,38,narayana games UG,narayana games UG,"Casual, Indie, Sports, Early Access","Single-player, Steam Achievements, VR Support, Stats, Steam Leaderboards","Early Access (36), Casual (32), Sports (31), Indie (31), VR (14), Rhythm (13), Music (11), Dragons (11), VR Only (1)",3,1964 +/- 1157,1607 +/- 1046,81.82%
451540,Snakes on an Extradimensional Plane,1.79,5-Dec-16,100%,3,Team Neon Snakes,Fox Buchele,"Action, Indie","Single-player, Steam Leaderboards","Indie (22), Action (22), VR (6), VR Only (1)",,1064 +/- 1473, ,%
538710,Dead Hungry,29.99,5-Dec-16,100%,1,Q-Games,Q-Games,"Action, Casual, Indie",Single-player,"Casual (21), Indie (21), Action (21), VR (6), VR Only (1)",1,532 +/- 1041,532 +/- 1041,100.00%
535460,"A Fear Of Heights, And Other Things",0.99,17-Oct-16,100%,12,Fulby Technologies,Fulby Technologies,"Casual, Indie, Simulation",Single-player,"Indie (21), Simulation (20), Casual (20), VR (7), VR Only (1)",3,1881 +/- 1391,1881 +/- 1391,100.00%
436400,Heroes of the Seven Seas VR,12.99,14-Oct-16,86%,30,Mirage Interactive,Mirage Interactive,"Action, Adventure, Racing, RPG, Simulation","Single-player, VR Support","RPG (33), Racing (32), Adventure (32), Simulation (32), Action (22), VR (15), Shooter (12), Pirates (11), VR Only (1)",1,4107 +/- 1673,538 +/- 743,13.10%
519940,Kubz VR,1.99,5-Sep-16,90%,10,bibimbapstudio,bibimbapstudio,"Casual, Indie",Single-player,"Casual (22), Indie (22), VR (9), VR Only (1)",2,3393 +/- 1521,1621 +/- 1832,47.77%
433700,Carpe Lucem - Seize The Light VR,11.24,5-Apr-16,85%,20,Hammer Labs,Application Systems Heidelberg,"Casual, Indie, Strategy","Single-player, Full controller support, Steam Workshop, Includes level editor","Casual (22), Puzzle (22), Strategy (21), Indie (21), VR (6), VR Only (1)",2,536 +/- 604, ,%
510290,DEXED,9.99,26-Sep-16,92%,27,Ninja Theory,Ninja Theory,Action,"Single-player, Steam Achievements, Full controller support","Action (21), VR (6), VR Only (1)",1,714 +/- 697,714 +/- 697,100.00%
402800,Chunks,19.99,11-Apr-16,82%,28,Facepunch Studios,Facepunch Studios,"Indie, Simulation, Early Access","Single-player, VR Support, Steam Workshop","Early Access (26), Simulation (23), Indie (22), VR (17), Sandbox (13), Voxel (12), Procedural Generation (11), VR Only (1)",1,19820 +/- 3676,1428 +/- 987,7.20%
532270,Lethal VR,14.99,8-Nov-16,95%,40,Three Fields Entertainment,Team17 Digital Ltd,"Action, Simulation","Single-player, Steam Achievements, Steam Trading Cards","Action (21), Simulation (20), VR (7), VR Only (1)",4,1964 +/- 1157,1071 +/- 854,54.53%
547850,Trump Simulator VR,0.99,27-Oct-16,82%,35,Christine Barron,"The Family Collective, LLC","Casual, Simulation",Single-player,"Simulation (23), Casual (22), Memes (9), VR (8), VR Only (1)",2,800 +/- 903,535 +/- 1046,66.88%
543530,Holo Impact : Prologue,14.99,10-Nov-16,94%,19,REDSTORM DIGITAL STUDIO,REDSTORM DIGITAL STUDIO,"Action, Indie","Single-player, Steam Leaderboards","Action (22), Indie (22), VR (7), VR Only (1)",2,893 +/- 780,536 +/- 604,60.02%
548860,The Torus Syndicate,14.99,22-Nov-16,93%,16,Codeate,Codeate,"Action, Adventure, Indie, Early Access","Single-player, Steam Cloud","Early Access (36), Adventure (32), Indie (31), Action (31), VR (15), VR Only (1)",1,540 +/- 1058,540 +/- 1058,100.00%
520270,Thrills & Chills - Roller Coasters,4.99,20-Sep-16,81%,27,VRisch,Black Cell,Simulation,Single-player,"Simulation (24), Singleplayer (13), VR (10), VR Only (1)",4,6607 +/- 2122,3750 +/- 1599,56.76%
509070,Super VR Trainer,9.99,31-Aug-16,85%,7,"Jorge Moreno Aguilera, David Erosa",David Erosa Garc??a,"Action, Casual, Indie, Sports, Early Access","Single-player, Steam Achievements, Stats, Steam Leaderboards","Early Access (35), Indie (31), Action (31), VR (24), Sports (21), Casual (21), Arcade (11), FPS (11), Shooter (11), Action-Adventure (10), Character Action Game (10), VR Only (1)",2,1072 +/- 1048,804 +/- 908,75.00%
525500,Candy Kingdom VR,9.99,20-Sep-16,90%,10,GameplaystudioVR,GameplaystudioVR,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Leaderboards","Action (21), Indie (21), Adventure (21), Casual (21), VR (15), VR Only (1)",1, , ,%
536370,Percussive VR,9.99,11-Nov-16,100%,3,Jamhack Games,Jamhack Games,"Casual, Simulation, Early Access",Single-player,"Early Access (24), Simulation (21), Casual (21), VR (11), Music (11), VR Only (1)",1,806 +/- 910,535 +/- 1046,66.38%
535380,Asteroid Blaster VR,9.99,28-Sep-16,100%,4,Senomix Research,Senomix Research,"Action, Casual, Indie","Single-player, Steam Achievements","Casual (21), Indie (21), Action (21), VR (6), VR Only (1)",2, , ,%
522020,Blue Effect VR,14.99,29-Sep-16,90%,41,DIVR Labs,DIVR Labs,"Action, Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards","Early Access (24), Indie (21), Action (21), Horror (13), Atmospheric (10), Survival (10), Survival Horror (10), VR (9), VR Only (1)",1,893 +/- 780,806 +/- 910,90.26%
493410,Steampuff: Phinnegan's Factory,9.99,28-Jul-16,82%,17,Mister Anderson,Steelehouse,"Action, Indie, Early Access",Single-player,"Early Access (25), Action (22), Indie (21), VR (6), VR Only (1)",,800 +/- 903,800 +/- 903,100.00%
408340,Grav|Lab - Gravitational Testing Facility & Observations,14.99,20-Oct-16,100%,11,Mark Schramm,Mark Schramm,"Indie, Early Access","Single-player, VR Support, Steam Workshop, Includes level editor","Early Access (24), Indie (21), VR (18), Puzzle (13), Physics (13), Sandbox (11), VR Only (1)",4,1075 +/- 1051,806 +/- 910,74.98%
542620,Lonelyland VR,14.99,9-Nov-16,100%,1,Catbox,Catbox,"Action, Adventure, Indie, Early Access",Single-player,"Early Access (36), Action (32), Adventure (32), Indie (31), VR (23), Survival (22), Crafting (13), Open World (12), Rogue-like (12), Exploration (12), Building (12), Difficult (12), FPS (12), Sandbox (12), Post-apocalyptic (12), VR Only (1)",2,1081 +/- 1496, ,%
527580,PITCH-HIT: BASEBALL,10.99,23-Sep-16,100%,7,"JJ Castillo, Greg Tamargo, Fox Buchele",Viewer Ready,"Action, Indie, Simulation, Sports, Strategy","Single-player, Steam Cloud, Steam Leaderboards","Indie (22), Strategy (21), Sports (21), Action (21), Simulation (21), VR (7), VR Only (1)",1,532 +/- 1041,532 +/- 1041,100.00%
520930,Pong It! VR,4.99,19-Sep-16,88%,9,Mergin Studio,Mergin Studio,"Casual, Indie, Simulation, Sports, Early Access","Single-player, Steam Leaderboards","Early Access (35), Sports (31), Simulation (31), Indie (30), Casual (21), VR (16), VR Only (1)",1,540 +/- 1058,540 +/- 1058,100.00%
511690,Duck Force,9.99,17-Nov-16,80%,5,Andreas Aust,Andreas Aust,"Action, Adventure, Casual, Indie, Simulation",Single-player,"Indie (31), Adventure (31), Simulation (21), Casual (21), Action (20), Action-Adventure (10), VR (6), VR Only (1)",1,540 +/- 1058, ,%
543600,Monster Maze VR,3.99,19-Oct-16,91%,12,4 Fun Studio,4 Fun Studio,"Adventure, Casual, Indie",Single-player,"Casual (21), Indie (21), Adventure (21), VR (6), VR Only (1)",1,536 +/- 604,536 +/- 604,100.00%
510740,Konrad the Kitten - a virtual but real cat,9.99,5-Aug-16,100%,5,FusionPlay,FusionPlay,"Casual, Indie, Simulation, Early Access",Single-player,"Early Access (24), Casual (21), Indie (20), Simulation (20), VR (6), VR Only (1)",1, , ,%
523720,Unruly Ghouls,9.99,19-Oct-16,100%,6,Machete Games LLC,Machete Games LLC,Action,"Single-player, Steam Achievements, Steam Leaderboards","Action (21), VR (6), VR Only (1)",1,538 +/- 743,538 +/- 743,100.00%
457340,Dimensional,4.99,1-Jul-16,90%,21,Brett Jackson,Head Start Design,"Action, Adventure, Indie, Early Access","Single-player, Full controller support","Early Access (25), Adventure (22), Indie (21), Action (21), VR (14), VR Only (1)",2,1071 +/- 854,893 +/- 780,83.38%
498980,DUO,8.99,7-Jul-16,100%,11,NiVision,NiVision,"Action, Casual, Indie, Sports",Single-player,"Action (22), Casual (21), Indie (21), Sports (21), VR (7), VR Only (1)",2,806 +/- 910,806 +/- 910,100.00%
524690,Bitslap,6.99,23-Sep-16,100%,13,Comrex AG,Comrex AG,Indie,"Single-player, Steam Achievements, Steam Cloud","Indie (22), VR (6), VR Only (1)",1,800 +/- 903,800 +/- 903,100.00%
487770,Hoops VR,6.99,20-Jun-16,92%,26,Wizard Games Inc,Wizard Games Inc,"Simulation, Sports","Single-player, Steam Achievements, Steam Leaderboards","Sports (35), Simulation (35), VR (16), Basketball (15), VR Only (1)",4,1786 +/- 1103,1786 +/- 1103,100.00%
479000,IrreVRsible,5.99,26-May-16,86%,29,Raptor-Lab,Raptor-Lab,"Action, Indie, Early Access",Single-player,"Early Access (25), Action (22), Indie (21), VR (8), VR Only (1)",3,714 +/- 697,800 +/- 903,112.04%
471160,Galaxy Golf,4.99,24-Aug-16,92%,14,Liftoff Labs,Big Fish Games,"Casual, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards","Sports (27), Casual (22), Indie (22), VR (7), VR Only (1)",1,1964 +/- 1157,1250 +/- 923,63.65%
493380,ChessVR,3.99,7-Jul-16,100%,2,games.Sharbit,games.Sharbit,"Indie, Strategy","Single-player, Steam Achievements, Full controller support","Indie (21), Strategy (21), VR (8), VR Only (1)",1,538 +/- 743,535 +/- 1046,99.44%
499760,Redswood VR,3.99,18-Aug-16,83%,24,Patrick Beavers,B__Vers,"Adventure, Indie, Early Access",Single-player,"Early Access (24), Indie (21), Adventure (21), VR (6), VR Only (1)",1,538 +/- 743,540 +/- 1058,100.37%
499400,The Path of Greatest Resistance,3.99,12-Jul-16,84%,32,RealityRig,RealityRig,"Action, Early Access",Single-player,"Early Access (25), Action (22), VR (6), VR Only (1)",1,2145 +/- 1483,1609 +/- 1284,75.01%
544410,Potioneer: The VR Gardening Simulator,0.99,20-Oct-16,100%,7,Focus on Fun Games,Focus on Fun Games,"Adventure, Casual, Indie, Simulation, Early Access",Single-player,"Early Access (25), Simulation (22), Indie (22), Casual (22), Adventure (22), VR (8), VR Only (1)",1,2143 +/- 1208,1081 +/- 1496,50.44%
552270,Primitive Road,2.99,18-Nov-16,100%,1,MoMo Games,MoMo Games,Indie,Single-player,"Indie (21), VR (12), Shoot 'Em Up (11), Minimalist (11), VR Only (1)",,540 +/- 1058, ,%
553450,The Purge Day,2.99,25-Nov-16,80%,5,Red Limb Studio,Red Limb Studio,"Violent, Action, Indie","Single-player, Steam Achievements, Full controller support","Indie (22), Action (21), Violent (21), Horror (12), VR (6), VR Only (1)",1,804 +/- 908,540 +/- 1058,67.16%
512240,Duckpocalypse,2.99,22-Aug-16,100%,26,Capitola VR,Capitola VR,"Action, Casual, Indie","Single-player, Steam Achievements","Casual (21), Indie (21), Action (21), Arcade (11), VR (7), VR Only (1)",1,1071 +/- 854,1071 +/- 854,100.00%
510130,Power Link VR,1.99,9-Sep-16,100%,6,Himi Games,Himi Games,"Casual, Indie, Simulation, Sports",Single-player,"Casual (31), Simulation (21), Sports (21), Indie (20), VR (7), VR Only (1)",1,533 +/- 737,533 +/- 737,100.00%
510910,Temple of the Apsara,1.99,6-Sep-16,83%,37,Attraction Studios,Attraction Studios,"Adventure, Indie",Single-player,"Adventure (32), Indie (31), Action-Adventure (10), VR (6), VR Only (1)",1,1964 +/- 1157,1428 +/- 987,72.71%
525910,Cockroach VR,1.99,8-Sep-16,100%,15,TANTANMEN,TANTANMEN,"Casual, Indie",Single-player,"Indie (23), Casual (21), VR (9), Horror (8), VR Only (1)",1,893 +/- 780,800 +/- 903,89.59%
529040,Fine China,0.99,21-Oct-16,100%,2,Fine China Games,Fine China Games,"Casual, Indie, Simulation, Early Access",Single-player,"Early Access (25), Indie (22), Casual (22), Simulation (22), VR (6), VR Only (1)",1,1964 +/- 1157,540 +/- 1058,27.49%
506780,Think Space,3.99,26-Jul-16,80%,10,"Funly, LLC","Funly, LLC","Design & Illustration, Utilities",,"Design & Illustration (33), Utilities (31), VR (13), Hand-drawn (12), Indie (11), Multiplayer (11), Real-Time (10), VR Only (1)",,535 +/- 1046,535 +/- 1046,100.00%
514350,Fancy Slingshot VR,0.99,18-Aug-16,83%,6,??????????,??????????,"Action, Casual, Simulation",Single-player,"Action (21), Simulation (21), Casual (21), VR (6), VR Only (1)",,540 +/- 1058,540 +/- 1058,100.00%
355230,Faceted Flight,6.99,5-Oct-16,85%,7,The Department of Silly Stuff,The Department of Silly Stuff,"Action, Adventure, Casual, Indie, Racing, Simulation, Early Access","Single-player, Full controller support, VR Support, Steam Leaderboards","Early Access (24), Action (21), Indie (21), Casual (21), Racing (21), Adventure (21), Simulation (21), Flight (11), VR (9), VR Only (1)",1,538 +/- 743,540 +/- 1058,100.37%
441230,Babel: Tower to the Gods,9.99,5-Apr-16,95%,20,Ruce,Ruce,"Indie, Early Access","Single-player, Steam Achievements, VR Support","Early Access (36), Indie (32), VR (13), Puzzle (10), Family Friendly (10), VR Only (1)",1,1607 +/- 1046,1071 +/- 854,66.65%
436940,Quar: Battle for Gate 18,19.99,4-Apr-16,90%,42,Steel Wool Studios,HTC,"Action, Strategy","Single-player, VR Support","Strategy (31), Action (21), VR (15), VR Only (1)",1,21248 +/- 3806,2857 +/- 1395,13.45%
445140,Smell Of Death,15.99,4-Jul-16,80%,45,Alkame Games,Alkame Games,"Action, Indie","Single-player, VR Support","Action (24), Indie (22), Shooter (13), First-Person (12), Horror (7), VR (7), VR Only (1)",1,3928 +/- 1636,1071 +/- 854,27.27%
444530,Light Repair Team #4,7.99,5-Apr-16,80%,26,Eerie Bear Games,Eerie Bear Games,"Casual, Indie","Single-player, VR Support","Indie (21), Casual (21), VR (9), VR Only (1)",1,2681 +/- 1658,1609 +/- 1284,60.01%
